Type,PnL,ETH_PnL,BTC_PnL
Long,0.03659824425802799,-0.4950394617565444,0.5316377060145724
Short,0.4925084347959813,0.44938581736945044,0.04312261742653087
Long,-1.331798761910758,-1.7696591633043108,0.4378604013935527
Long,0.06004706313154928,2.5389189993814147,-2.4788719362498655
Long,0.30780442072137504,1.836942004137899,-1.529137583416524
Long,0.6201914481521096,0.5800346087661772,0.04015683938593239
Short,-0.012184164774512563,-0.6818730556948972,0.6696888909203846
Short,-0.6437799029201741,-3.359983302661705,2.716203399741531
Long,0.7011752078699103,-2.3352205026167874,3.0363957104866977
Long,-0.633445338256946,1.2052351621300048,-1.8386805003869509
Short,1.527673283730882,0.7543157901464757,0.7733574935844062
Short,-0.9823669742947085,-2.1411058502249563,1.1587388759302477
Short,-1.0171140621616093,-1.1648211997669948,0.14770713760538562
Short,6.759413181501641,-9.746167565182363,16.505580746684004
Short,2.566275388997947,1.0667295616936745,1.4995458273042725
Long,-0.9131077220227952,-0.24072243408625588,-0.6723852879365394
Short,-0.991138168957714,-1.6391766198752868,0.6480384509175728
Short,-1.019283788129397,-0.689131257507693,-0.33015253062170397
Short,0.13793525319873579,1.1177547820375882,-0.9798195288388524
Long,-1.7225127961262814,0.625615511488593,-2.3481283076148745
Long,1.5895607094842532,-6.055645571451098,7.645206280935351
Long,1.1780616912598574,-1.241463687150861,2.4195253784107185
Short,1.199126777987524,1.9048443784885207,-0.7057176005009966
Short,-1.233743458197336,2.737771039603887,-3.971514497801223
Long,0.387360476066831,2.093437408688688,-1.706076932621857
Short,-1.0733604102541703,-1.0251562075472385,-0.04820420270693193
Short,-1.0228539763943683,-2.215817354951681,1.1929633785573126
Short,0.6870772317981846,-2.594681436728003,3.2817586685261877
Long,-0.5535565933759885,1.9998344915194581,-2.5533910848954466
Short,-0.23784155917393957,3.208137448776344,-3.4459790079502834
Long,0.8072333854981504,-0.636761334047846,1.4439947195459963
Short,3.120783800358797,-1.227772912154363,4.34855671251316
Short,2.0819033569264453,-1.0006094346865184,3.0825127916129635
Long,-1.340218914684914,0.28401711047002864,-1.6242360251549426
Long,1.6676093831864258,1.5877637278189185,0.0798456553675072
Long,-1.0472398237579494,-0.27352966209515256,-0.7737101616627969
Long,-1.676605168640506,-0.5769127466145043,-1.0996924220260016
Long,-0.10575730158509966,-3.4111880919561424,3.3054307903710427
Long,-1.626888525206191,-2.350219187054424,0.7233306618482328
Long,0.8875503839469085,2.1996040516362787,-1.3120536676893702
Short,1.7126770889267708,1.8916982738236223,-0.17902118489685148
Long,-1.060652183053252,-0.8306754036766718,-0.22997677937658018
Long,-1.1142594529467627,0.42133444412515847,-1.5355938970719212
Short,-1.2133223786338763,-1.6049917075345406,0.39166932890066425
Short,-1.3563917809850574,-1.9199207745807205,0.5635289935956631
Short,0.06712930087040313,-0.06960520520908624,0.13673450607948937
Short,0.6335795476053843,2.2164945818967094,-1.5829150342913252
Long,0.395034049172885,-0.3544704080211325,0.7495044571940175
Long,-0.9606932745008494,-1.5533152535710726,0.5926219790702232
Long,0.24966146425642521,2.1858807068749115,-1.9362192426184863
Long,0.05887538211207333,1.957681471514709,-1.8988060894026357
Long,0.17532548669820036,-0.7096907343707403,0.8850162210689406
Long,-1.9907871087410496,-1.3403866666666142,-0.6504004420744354
Short,-1.476598950185466,-1.730201857085213,0.25360290689974696
Long,-2.66549198529252,-9.88341312451964,7.21792113922712
Long,-1.0558223610229032,-0.7034656430908105,-0.35235671793209256
Long,0.4615924658990749,1.4857674319452945,-1.0241749660462196
Short,0.7398549183342911,3.702650617538347,-2.962795699204056
Long,-1.2627719254520007,1.9010775253746064,-3.163849450826607
Long,-1.2039567387923502,2.380628293473884,-3.5845850322662343
Short,2.0735910304621847,0.5875584876739338,1.486032542788251
Short,-1.1490246255186152,1.7670870020094938,-2.916111627528109
Short,-1.1321802211190188,-1.8134432212914702,0.6812630001724513
Short,-1.882988107331914,-3.091147532188789,1.208159424856875
Long,0.9368894401219015,5.3386814583544835,-4.401792018232582
Long,-1.9430471021538835,0.10685160183286681,-2.0498987039867504
Short,1.1770174169531218,0.6318070964644039,0.5452103204887179
Short,1.2018868535170135,-0.43497677599937884,1.6368636295163923
Short,-1.036462974008323,0.6765137226912522,-1.7129766966995752
Long,-1.001828477480982,1.0493881443712896,-2.0512166218522716
Short,-1.1034759375977932,3.13882985915489,-4.242305796752683
Short,-3.8357388032096975,1.7649271096804768,-5.600665912890174
Long,-0.9839587483412688,2.4712289009261106,-3.4551876492673794
Long,0.4801665254347687,3.237800306278754,-2.7576337808439852
Short,2.3121631778619838,0.5787283334474593,1.7334348444145242
Long,-1.0222907974832003,1.1151941997384531,-2.1374849972216534
Long,0.8186044929434422,2.308414679036483,-1.4898101860930408
Long,-1.060974032622839,-0.32332243984330156,-0.7376515927795374
Long,1.5372047008158094,1.434414571171952,0.10279012964385746
Long,0.3771990226899266,0.7269939646906712,-0.3497949420007446
Long,0.7185513354741335,1.7291300843966029,-1.0105787489224693
Short,-0.5948737493004166,1.0459263741805742,-1.6408001234809908
Long,-0.5624333218503215,2.520130473024092,-3.0825637948744133
Short,-1.1561539235547835,1.0506215520616617,-2.2067754756164453
Long,1.1181527596135954,-0.7600196733158241,1.8781724329294196
Short,-1.1508489382717015,-1.596598948852831,0.4457500105811295
Short,0.1203063848917934,-0.25416243475448785,0.37446881964628126
Long,2.344296647956415,1.6543601817329217,0.6899364662234936
Long,2.247708248554215,7.752884956678583,-5.5051767081243685
Long,-0.9736995651884253,1.9734241885664021,-2.9471237537548274
Short,-1.201051585567005,-1.3046740884117318,0.10362250284472684
Long,1.2672524277162123,0.7975452147238985,0.4697072129923137
Short,-1.78290116290053,-2.470874291845477,0.6879731289449469
Short,0.08449012810551104,-0.33747887686914674,0.4219690049746578
Long,1.2343984684623024,2.993092688032575,-1.7586942195702728
Short,-1.1750430740548985,-1.2721317114144524,0.09708863735955395
Long,0.5033818855415471,-1.669467830606952,2.172849716148499
Long,1.1782769119557144,3.115778595132704,-1.9375016831769898
Short,0.30547320702169967,-1.0289315759818123,1.334404783003512
Long,0.23619560774752052,0.3068516984258492,-0.07065609067832869
Long,0.8434632779731894,0.2276038397420636,0.6158594382311259
Long,0.8778718393190205,0.8210423940150519,0.056829445303968565
Short,0.9398667432133704,1.6226421887390075,-0.6827754455256371
Short,1.2829783568317106,2.0485910678902095,-0.7656127110584989
Long,-1.0720460285556477,-1.3249872263776967,0.2529411978220491
Short,-3.2855268162014655,-3.8714470468861424,0.5859202306846768
Short,0.7190890268208097,0.18655575013537065,0.532533276685439
Short,0.7044765781763251,0.35428590901443463,0.35019066916189046
Long,-1.5358370866949946,-4.378248122757343,2.8424110360623485
Short,-1.135056581723802,-4.316790210911462,3.1817336291876597
Long,-1.2788249951259139,-0.5717917909480124,-0.7070332041779016
Long,2.949567472294019,-0.8084781887709295,3.7580456610649486
Short,0.49106681516092987,3.33395609504136,-2.84288927988043
Long,-1.0514206361688447,-0.8704087550180595,-0.1810118811507853
Long,-1.1669707097828654,0.28169661244502553,-1.448667322227891
Long,1.187461139550038,-2.6595241239997165,3.8469852635497546
Long,1.2759778673916602,2.338822147651056,-1.0628442802593956
Short,2.465109417734549,1.1082830176311915,1.3568264001033574
Long,-0.6138686993740343,5.38483091614015,-5.998699615514185
Short,0.5741857586413239,3.235823078691293,-2.661637320049969
Long,-1.6037284601887825,3.8574073779614935,-5.461135838150276
Short,-2.651247731227282,-2.1450723221448738,-0.5061754090824083
Short,1.6131855211332695,14.428367363627702,-12.815181842494432
Short,3.551025422375332,-9.359643235017138,12.91066865739247
Short,-4.001933581964645,-6.223471724356028,2.221538142391383
Short,-1.653479485724763,-2.1830077312643463,0.5295282455395833
Short,0.07918865077584503,6.858264575183189,-6.779075924407344
Short,0.08774293361867258,4.70678667624354,-4.619043742624868
Short,-4.280364332018392,-5.234000005446485,0.9536356734280931
Short,3.216893850152238,8.09175978947369,-4.8748659393214515
Long,-3.8990319786582086,-10.57711170650591,6.6780797278477015
Long,1.0316154618853108,-6.1028467165873135,7.134462178472624
Short,-1.1484192002183389,-1.1718364159797674,0.02341721576142852
Short,0.7405343849935022,4.294498404336215,-3.553964019342713
Long,0.5307960097231121,2.9935064066696,-2.462710396946488
Short,1.2087041599219177,0.9088365597993361,0.2998676001225816
Long,0.8866016628806198,1.7074222167304873,-0.8208205538498675
Short,1.4411255865153354,-4.367745478277095,5.80887106479243
Short,0.054951533665961616,2.7513365693259626,-2.696385035660001
Short,1.5927490664609507,-1.7529398847427482,3.345688951203699
Long,-1.2296938700699895,-0.5591490860699049,-0.6705447840000847
Long,1.1909206381354966,5.244730386932424,-4.053809748796928
Short,-1.346635383314284,1.0260575150423072,-2.372692898356591
Short,3.7059242982444274,-1.7984391815144867,5.504363479758914
Short,1.791772626756154,-0.7721870373167491,2.563959664072903
Short,-1.2146105427351852,-3.507394473191051,2.2927839304558657
Long,-1.553082076204602,-0.10608824876047179,-1.4469938274441303
Short,-1.450615387758465,-1.8707030020094206,0.42008761425095553
Short,-1.7253670171137019,-1.3673515591698602,-0.3580154579438416
Short,0.34162164441458587,1.9083634608702569,-1.566741816455671
Short,-1.3677799494974814,-2.7537344610543033,1.385954511556822
Short,-4.758704466501808,-6.765915483870958,2.0072110173691504
Short,-1.4907784670147302,-2.2827536261960244,0.7919751591812942
Short,-4.885545526058063,-5.191025830916143,0.30548030485807964
Short,8.283430034743063,12.540996234465135,-4.257566199722072
Short,2.5879782083447402,6.624647372566985,-4.0366691642222445
Long,-1.2083953530490072,-3.0579827560512194,1.8495874030022121
Long,-2.2898539314347124,1.5169720380401803,-3.8068259694748927
Long,0.6905389142592171,-0.654870861575747,1.3454097758349641
Short,2.3512612078449555,-1.1596736810107033,3.510934888855659
Short,-1.6552420810535102,-2.180123657189404,0.5248815761358936
Short,-1.5322597324296967,-1.3849232042426187,-0.147336528187078
Long,1.2403038323847322,0.6273168065061168,0.6129870258786155
Short,1.2522959586149525,-3.7010949055466855,4.953390864161638
Short,1.425090580715843,1.0582820850947494,0.36680849562109363
Long,1.3590599456819912,2.3213659008183263,-0.9623059551363352
Long,-1.610081601294791,-0.4162326742976118,-1.1938489269971793
Long,0.733715202424893,4.906078637510514,-4.172363435085621
Short,-1.1169349178429837,-0.10580173292277835,-1.0111331849202054
Short,1.144192209982934,2.78798211228888,-1.643789902305946
Long,0.43318092234046873,-0.2576248865889515,0.6908058089294202
Short,-1.4004028562011879,-2.0878680600767954,0.6874652038756076
Short,-1.427198366427023,-2.548631551529995,1.121433185102972
Short,0.9097266438681744,-1.124060029407267,2.0337866732754413
Short,-1.453671887925398,-2.9201107091622753,1.4664388212368773
Long,0.9375064578682586,1.2041333663438043,-0.26662690847554577
Short,0.7476680128561068,0.7069509846827083,0.04071702817339856
Long,0.15191475482365807,0.1677512916863394,-0.01583653686268134
Long,0.10970733140942318,-0.3185404295271423,0.42824776093656547
Long,-0.733583555673051,-6.115316164389675,5.381732608716624
Short,-1.0726907642407293,-2.942329586164304,1.869638821923575
Long,-1.1295905427703614,0.21776495320833578,-1.347355495978697
Long,0.3408426897231758,-1.2860716622214292,1.626914351944605
Long,-0.6799494938688266,1.2626533423870343,-1.942602836255861
Long,0.5256695421244804,0.3379897476340182,0.1876797944904622
Short,0.5102158843853428,0.23589518380188873,0.27432070058345415
Long,0.9819263656636265,1.342659156042034,-0.36073279037840755
Long,0.005809308263936552,0.4335556838080764,-0.42774637554413986
Short,0.026345701832359847,-1.8338726887293602,1.86021839056172
Long,1.8854571180350213,1.3032327307508167,0.5822243872842046
Short,1.1028343411002919,0.050286864499068655,1.0525474766012233
Long,0.05103930406560209,-0.6925046129788949,0.743543917044497
Short,-1.759212831019244,-2.4857711973515006,0.7265583663322566
Long,-1.3516089634245843,3.116824966963807,-4.468433930388391
Short,-1.15672912961212,-2.0511940140844205,0.8944648844723004
Short,-1.1565767247935819,-1.505602687782326,0.3490259629887441
Short,1.2168213193145854,0.13321626572231549,1.0836050535922699
Long,0.05340971653208548,-4.5370396811327955,4.590449397664881
Short,-0.9836980973413172,-0.6138044193963151,-0.3698936779450021
Short,1.1114013435751053,2.1244744033946783,-1.013073059819573
Long,-1.610695127425751,-2.801744235727023,1.191049108301272
Long,1.0396519923325764,1.1055603737582356,-0.06590838142565913
Long,0.13219512220025398,-1.1714906588940435,1.3036857810942974
Short,-1.1167050176586262,-2.504002784095253,1.3872977664366268
Short,-1.7184233734280723,1.206999396499617,-2.9254227699276893
Short,-4.017363864639787,-5.958241760077539,1.9408778954377521
Short,-0.7776220385871976,-0.44048453347132693,-0.33713750511587065
Long,-1.7892296435386719,-2.1286379556276644,0.3394083120889925
Short,2.3589674798072275,0.5789264762639657,1.780041003543262
Long,1.2952728245408998,1.6938252479850908,-0.398552423444191
Short,-2.389751707746927,-5.277445713720348,2.887694005973421
Long,2.2511233488231372,0.561521935160657,1.6896014136624802
Long,0.04344129008484576,1.8428426154988549,-1.799401325414009
Long,1.2007058017888181,-1.1656876176096214,2.3663934193984395
Short,-2.279869334805185,-5.4873967907852155,3.2075274559800304
Short,1.3318796348206972,0.9356947540495358,0.39618488077116143
Short,0.4796943888843461,1.2586519823788396,-0.7789575934944934
Long,-2.105641751943492,-1.2725037286063368,-0.8331380233371549
Long,0.7162185777139076,2.5722262836035195,-1.8560077058896118
Short,0.8825149982834286,-0.35755352693379255,1.2400685252172212
Long,0.06774193915363533,-0.03328134412386521,0.10102328327750054
Short,-1.0415830756228908,-1.2503722018744485,0.20878912625155768
Short,-0.010101862267050787,0.9031612726274715,-0.9132631348945223
Long,1.002226859529604,-0.49668177734129887,1.4989086368709028
Short,0.05079282343758629,-1.0910429328592703,1.1418357562968566
Short,0.19931439425317254,1.971993489110043,-1.7726790948568705
Long,1.4867545218194447,-1.0612766728943435,2.548031194713788
Long,1.2160662498491284,2.266318003427194,-1.0502517535780658
Short,-3.57348319724404,-3.978132799241855,0.40464960199781486
Short,-1.169226230048199,-0.957089487956617,-0.21213674209158198
Short,1.3335756406111428,3.11517640456823,-1.7816007639570872
Short,0.34216524707918006,0.9218310397932479,-0.5796657927140678
Long,-1.1159093913464009,-1.9093772933303548,0.7934679019839538
Long,0.23248845340256025,-0.39416594402840016,0.6266543974309604
Long,0.4382737818431024,-1.6806051186163273,2.1188789004594297
Short,1.2744045292760133,-0.7544901305935666,2.02889465986958
Long,3.305631949272345,-5.421634762540958,8.727266711813304
Short,-1.0572562568991752,1.073571876815835,-2.1308281337150103
Long,0.9804596381520121,0.6347185020628929,0.3457411360891192
Short,-2.0462431796883935,-2.823839262478966,0.7775960827905728
Short,0.5922206894938129,-1.1780431582598525,1.7702638477536654
Short,-3.571424671075276,-4.458722411627514,0.887297740552238
Long,-2.922728336934173,-0.5471402359747725,-2.375588100959401
Long,-1.3431503652103727,0.0760042671010315,-1.4191546323114042
Short,-1.269360634473141,1.8320822713531362,-3.101442905826277
Short,1.7467223191078287,2.4702677999999656,-0.723545480892137
Short,-1.028910486984089,-2.6918962566960363,1.6629857697119472
Short,2.613405503111978,1.200286011295565,1.4131194918164132
Short,0.9636643767541657,-0.6530747880226211,1.6167391647767868
Long,-0.8618372984578462,1.750566775191028,-2.6124040736488743
Short,0.7441105288056334,1.5461657012194676,-0.8020551724138342
Short,0.12873478078105594,0.7241477208381363,-0.5954129400570803
Long,-1.2358212108239006,-1.10988899999999,-0.12593221082391068
Long,-2.751888325867381,-1.051610501800448,-1.7002778240669332
Long,-0.4932029112245786,-4.998261021782176,4.505058110557598
Long,-1.0983412964491683,-1.7823228545888061,0.6839815581396378
Long,0.23799764989391847,-1.0792490909393049,1.3172467408332234
Short,0.028342245658894538,0.6793471467391456,-0.6510049010802511
Long,2.7250711675131556,1.0435199189737323,1.6815512485394233
Short,-0.12769516866335798,-0.32886086384597346,0.20116569518261548
Long,-0.8977542187241219,1.648389777745622,-2.546143996469744
Long,0.5396462780348099,0.3788993631140189,0.160746914920791
Short,0.2985646780103659,-2.377965885947047,2.676530563957413
Long,0.7875716937314265,-0.9514473643212649,1.7390190580526914
Short,1.0724132893141478,1.0952649216165786,-0.022851632302430754
Long,-1.1661272927126194,-0.6131472659680279,-0.5529800267445915
Short,-1.1473316712575823,-0.5804466403161804,-0.5668850309414019
Short,-1.3310615151107554,-0.4191919735688115,-0.9118695415419439
Short,1.1166452958039121,1.9776831418823768,-0.8610378460784648
Long,-1.284216972130086,-0.1311567269804859,-1.1530602451496001
Long,-1.284954472667758,-1.0935583878746125,-0.19139608479314554
Short,-1.0998016374454975,-1.0146735802739224,-0.08512805717157511
Short,-1.820670977003321,-1.7990888423669242,-0.021582134636396782
Short,1.4273636151355862,2.7358340059611725,-1.3084703908255864
Short,1.0820850696740163,0.6399346008061245,0.4421504688678917
Long,-1.6107272188080204,2.4599145588822138,-4.070641777690234
Short,1.0473159194235975,2.2433925071702316,-1.1960765877466342
Short,-1.433077544428816,-2.0887452596285336,0.6556677151997177
Long,0.8959935133815193,0.8619693400472049,0.03402417333431439
Short,-1.157745199813839,-0.6384574579545728,-0.5192877418592662
Short,0.7661493378138748,1.3452705957321804,-0.5791212579183056
Long,0.10524811059585115,0.4846750550025596,-0.37942694440670843
Long,0.22477138900065308,-1.5286028880866083,1.7533742770872613
Long,0.8216117253961103,1.5622441659886679,-0.7406324405925576
Short,-1.4865670277229963,-2.906645243593312,1.4200782158703156
Short,-1.4018957050434495,-1.0632631578947465,-0.3386325471487031
Short,-0.9758962581594792,-2.459000674068812,1.4831044159093327
Short,-2.480725517780017,-3.893311780350753,1.412586262570736
Short,-1.6207573373566846,-1.2876779631255875,-0.33307937423109724
Short,-1.9120053262523982,-1.392453935142348,-0.5195513911100503
Long,-1.2925741327742142,-2.07101638276239,0.7784422499881758
Long,0.892259270263809,0.576362147911835,0.3158971223519739
Short,-1.982245869635994,-3.0188011758559137,1.0365553062199198
Short,-1.0208543428823016,-1.03849681107732,0.017642468195018426
Short,-1.6902422563742023,5.1538671576127575,-6.84410941398696
Short,1.4691638488712444,6.439639563214879,-4.970475714343634
Long,1.5109707683883333,2.46700722141812,-0.9560364530297868
Long,0.44150106179298176,0.18602358249883552,0.2554774792941462
Long,0.13002543427634133,0.6015944237997962,-0.4715689895234549
Long,0.672084363115174,0.35164893679374803,0.320435426321426
Short,-0.5934235547415598,-3.357236789180187,2.763813234438627
Long,1.695288521969062,0.5222340085456607,1.1730545134234014
Short,-1.4293674266961292,-1.0231913369713745,-0.40617608972475466
Short,0.8262467275496386,-0.3695409768561774,1.195787704405816
Long,-1.0891055986446356,-2.796580095717103,1.7074744970724676
Long,0.32155348850444243,2.4476407686236077,-2.1260872801191653
Short,1.617588431609693,5.222077627967177,-3.6044891963574837
Long,-1.1331927866552993,-0.3818632185798001,-0.7513295680754993
Short,-0.10725682278219262,0.7573824043471867,-0.8646392271293794
Long,-1.3666371302535045,-1.5683732362384497,0.20173610598494524
Long,0.74982408045224,1.8167643394757667,-1.0669402590235266
Short,0.9402319426014852,-0.8094786206896455,1.7497105632911307
Long,-1.3676703144240334,-4.264489970738014,2.8968196563139803
Short,1.256565757912976,2.9406094738860733,-1.6840437159730972
Long,-1.0608591459743497,-4.236516168053996,3.175657022079646
Long,0.8887674552070409,0.4669882608695066,0.4217791943375343
Short,1.9549273429835683,-0.4537870892166888,2.408714432200257
Short,-0.26316324808971703,1.8513882826632482,-2.114551530752965
Short,1.0360793372001151,1.9499338448611145,-0.9138545076609994
Long,-0.35749832789557323,-2.297315028901811,1.9398167010062377
Long,0.8216519999734118,0.945972290424398,-0.12432029045098625
Long,0.5577233517814466,0.1809365391063565,0.3767868126750902
Long,0.5987111942026079,0.7555514892891666,-0.15684029508655875
Short,-1.4287071068741746,-1.323607823646362,-0.10509928322781262
Short,1.297500881554736,-0.9393449150608355,2.2368457966155715
Short,0.5354420043134931,0.5408151364764171,-0.005373132162924061
Short,-0.12662751514166198,0.466086416745168,-0.59271393188683
Short,-0.012513365186730852,-3.410637789904406,3.398124424717675
Long,-0.2502782625991961,0.2951062067221956,-0.5453844693213917
Long,-0.47037545076392173,1.6308978444680935,-2.1012732952320152
Short,-0.17983768820789647,1.5672069609302373,-1.7470446491381337
Long,-2.3741833481065884,3.00497349048958,-5.3791568385961686
Long,-1.3781169014092252,0.12169171225702279,-1.4998086136662478
Short,0.6495905063027148,3.1039148006208412,-2.4543242943181265
Short,2.1286091951819,2.9866412451362203,-0.8580320499543201
Long,-1.0391842679907282,1.3280615823817101,-2.3672458503724383
Long,-0.5176964273216897,1.372649984342437,-1.8903464116641266
Short,1.2508120817540365,0.6492049827830666,0.6016070989709699
Long,1.341546239937895,-2.344968994267848,3.6865152342057432
Short,0.3495677613050385,1.607111433461308,-1.2575436721562694
Long,0.41198150121623245,2.8396262272750277,-2.427644726058795
Short,2.2341657922154265,-0.4520368332450657,2.686202625460492
Short,1.827831414876102,0.0875223079140043,1.7403091069620975
Short,-4.63822638349661,-3.3831586849664492,-1.2550676985301605
Short,-16.792241676772008,-19.79615625,3.0039145732279917
Short,-7.145643529467897,-4.012397957322571,-3.133245572145326
Long,-2.1368463847363732,-1.8224103522996664,-0.31443603243670676
Short,-5.018844643131477,-6.341813387963665,1.322968744832188
Long,-2.4983490042466845,-4.575161890505708,2.0768128862590234
Short,-1.5667124029725867,-0.31089223333891736,-1.2558201696336695
Short,2.9410466317563637,3.8012082745497495,-0.860161642793386
Long,-1.764016635176687,-3.6546675897536223,1.8906509545769352
Short,-1.2160882852249866,-0.02373096181693059,-1.192357323408056
Long,-5.199503254497163,0.6368048023748185,-5.836308056871982
Long,-1.008754679769075,0.024035895241936864,-1.0327905750110118
Short,3.4652761362600764,8.720199226887864,-5.254923090627788
Short,-1.806590248116645,-2.339638755579473,0.5330485074628281
Short,2.422991095691196,-0.19602105076943335,2.6190121464606295
Short,-2.049158903943704,-2.651214476789903,0.6020555728461991
Short,1.7572848780046517,0.8003557656824706,0.9569291123221811
Short,1.7236077650126047,2.7210792306629417,-0.9974714656503368
Long,-1.8238317022920456,-5.478251640361688,3.6544199380696427
Long,-1.1474639877693802,-1.890847167565508,0.743383179796128
Long,3.7030111453681207,3.2138627401256024,0.4891484052425184
Short,-0.02307102736427502,0.6524198764294538,-0.6754909037937288
Long,-1.008288551029886,-0.3166681363331211,-0.6916204146967648
Short,-0.9953998335016947,-0.6936252237306579,-0.30177460977103676
Short,-0.23244131064238405,-1.2190430696604737,0.9866017590180897
Short,0.5911126471300222,1.4709008767161498,-0.8797882295861276
Short,-1.358881917296953,-1.2357273110547704,-0.12315460624218272
Short,-1.5732457887674993,-2.398680979937091,0.8254351911695917
Short,1.3209705993024645,3.0958081704380533,-1.7748375711355888
Short,2.995396315883223,4.949350483425276,-1.9539541675420526
Long,-1.212531956479804,-3.6382901273885175,2.4257581709087135
Long,-1.0185206911841849,-1.616487543810219,0.5979668526260342
Long,-1.0074050868781126,-1.746294063567184,0.7388889766890714
Short,3.2026148701933903,3.3767288430430016,-0.17411397284961128
Short,-1.5250117258192062,-3.0546916968289257,1.5296799710097195
Long,-2.338282670678243,-8.699479133482,6.361196462803758
Short,0.5425246401454504,1.2481937639197995,-0.7056691237743491
Short,0.6346300144275547,-0.8476301698183837,1.4822601842459384
Long,-1.003148276170821,-2.084599624966612,1.081451348795791
Long,1.0610775603912097,2.46621523487658,-1.4051376744853703
Long,1.5907386172873081,3.3548995333369627,-1.7641609160496545
Short,1.4296257326602022,2.432281135910662,-1.0026554032504598
Long,0.9656250608750998,-0.11235394948953066,1.0779790103646305
Short,-0.6435076015686715,-0.9392952212698682,0.2957876197011967
Short,-1.0130010597125554,-1.4945202100093782,0.48151915029682274
Long,0.5343890992839103,-0.5777983481748618,1.112187447458772
Long,-0.7456721505899884,-4.086177191679111,3.3405050410891226
Short,1.0176061745836025,-1.7735633831483737,2.791169557731976
Long,2.7931245618607603,4.292749715703518,-1.499625153842758
Short,-1.049613182621484,-1.31212980342425,0.26251662080276594
Short,-1.5774807253559584,0.5260102182457187,-2.103490943601677
Long,0.6989233155965094,-0.8366889848811122,1.5356123004776217
Short,0.6404386616159499,1.905213622291057,-1.264774960675107
Short,-1.3865538521653606,-2.4192181412159055,1.0326642890505449
Long,1.8026903190850685,1.9105024431001254,-0.1078121240150569
Short,-2.2074950922156074,-2.9058720151610955,0.6983769229454884
Short,-1.1641387804275036,-1.1478542514240895,-0.016284529003414185
Short,-9.111724729467998,-8.916820333839256,-0.19490439562874207
Long,-2.5892785228273527,-0.3739588124194299,-2.2153197104079227
Short,-0.9633397899801565,0.49942803907066124,-1.4627678290508177
Long,3.3847167743194544,4.236331667806299,-0.8516148934868446
Long,-1.171514665282659,-4.037067982950358,2.865553317667699
Short,3.486835281100767,6.510397606908336,-3.0235623258075695
Long,-1.0668685077356983,-2.3702912528835167,1.3034227451478184
Long,0.8551054846893447,4.490998857722973,-3.6358933730336283
Long,0.6139540785286284,-0.7761895844955535,1.390143663024182
Short,0.7129478351013447,-1.9815815238132295,2.6945293589145742
Long,1.0783903832708526,1.552139619260296,-0.4737492359894435
Short,1.4959441248750722,1.959886635917542,-0.4639425110424698
Long,1.6985727344866124,3.4374225864041796,-1.7388498519175672
Long,-0.5751067249647446,1.4420128501682363,-2.017119575132981
Short,0.9077282028074021,2.465721529432422,-1.55799332662502
Short,-1.7781266111657246,-5.632809836939547,3.8546832257738224
Short,0.4281757182363295,1.6116532492726443,-1.1834775310363148
Long,-1.1580012351369842,-4.133458838819391,2.9754576036824067
Long,-1.1458673095853293,-0.6150176387235173,-0.5308496708618121
Short,-1.7465516417362705,-1.9983952769708548,0.2518436352345843
Short,2.918607629987602,-3.56491399001619,6.483521620003792
Long,-1.3560362219443693,-0.740499553671074,-0.6155366682732953
Long,-1.9912371307249006,-1.4261064624939508,-0.5651306682309499
Short,-1.2442680738589451,-0.13069188352325106,-1.113576190335694
Long,1.2008272842292458,-2.6189101783692283,3.819737462598474
Short,0.3811203535072387,1.8427189040873333,-1.4615985505800946
Long,1.0070914436476825,1.9142458469914811,-0.9071544033437986
Short,3.579995863537039,0.6505682189543446,2.9294276445826943
Long,-1.0652611379149435,-0.2064022986191581,-0.8588588392957853
Long,0.939777406832927,-0.4582808357842562,1.3980582426171833
Short,2.3718321155905784,-1.6517740070576783,4.023606122648257
Short,1.1383765588710657,-1.3697865870363268,2.5081631459073925
Short,-1.1792858395913028,-1.603151098382959,0.4238652587916563
Long,-1.100203503600065,1.3131114106511845,-2.4133149142512496
Long,-1.771103578741564,0.2143460296097222,-1.9854496083512863
Short,8.252353712469203,-1.290968376208377,9.54332208867758
Short,2.680749450229545,-1.2333810127385474,3.9141304629680924
Long,-3.8027152233734025,-1.0761777064673677,-2.726537516906035
Long,-1.1605261890675402,-1.5680878130053637,0.4075616239378236
Short,1.2137466360569844,-2.242631194056224,3.456377830113208
Short,-1.1250798858524804,-0.04376299397513811,-1.0813168918773424
Short,-2.450617845794209,0.37068915997900154,-2.821307005773211
Short,1.0896842681819618,0.8987903484396808,0.19089391974228107
Long,0.9948926804869798,-2.8055535646206677,3.8004462451076475
Short,-3.0159113416402143,-4.200282648570962,1.1843713069307475
Short,-1.8581751442984513,-3.727564300548397,1.8693891562499456
Short,5.797938589275952,11.547265976617219,-5.749327387341267
Long,1.7979547709204988,7.7042519769467805,-5.906297206026282
Long,0.7393165367337948,-5.6401241327676335,6.379440669501428
Short,-0.03765048632538459,-6.806006373558381,6.768355887232996
Long,-1.9998107005870434,-2.5536105535722493,0.553799852985206
Long,-1.154184710748233,0.12784114443506941,-1.2820258551833024
Long,1.318559952769713,1.0071548351034099,0.31140511766630313
Short,1.1704565327561496,3.80686666398456,-2.6364101312284105
Long,0.6479215679228384,1.3063640724302157,-0.6584425045073773
